ID,Decsription,Planned Duration,Impacted Duration,Planned Cost,Impacted Cost
N7-S1-T18B14-ESB180,LIGHTING&POWER-GROUND-SHOP DRAWING SUBMITTAL,25,28.98,0,0
N7-S1-T18B14-ESB181,ELECTERICAL EMBDED IN SLAB-GROUND-SHOP DRAWING SUBMITTAL,7,8.01,0,0
N7-S1-T18B14-ESB182,LIGHTNING AND GROUNDING-GROUND-SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S1-T18B14-ESB183,STRUCTURE CABLING-GROUND-SHOP DRAWING SUBMITTAL,25,28.99,0,0
N7-S1-T18B14-ESB184,IP CCTV & ACCESS CONTROL-GROUND-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB185,AUDIO INTERCOM RISER DIAGRAM-GROUND-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB186,AC-GROUND-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB187,PLUMING-DRAINAGE-BASEMENT-LEVELS-SHOP DRAWING SUBMITTAL,25,28.99,0,0
N7-S1-T18B14-ESB188,PLUMING-WATER SUPPLY-GROUND-SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S1-T18B14-ESB189,LIGHTING&POWER-FIRST-SHOP DRAWING SUBMITTAL,25,29.02,0,0
N7-S1-T18B14-ESB190,ELECTERICAL EMBDED IN SLAB-FIRST-SHOP DRAWING SUBMITTAL,7,8.01,0,0
N7-S1-T18B14-ESB191,STRUCTURE CABLING-FIRST-SHOP DRAWING SUBMITTAL,25,28.99,0,0
N7-S1-T18B14-ESB192,IP CCTV & ACCESS CONTROL-FIRST-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB193,AUDIO INTERCOM RISER DIAGRAM-FIRST-SHOP DRAWING SUBMITTAL,25,28.98,0,0
N7-S1-T18B14-ESB194,AC-FIRST-SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S1-T18B14-ESB195,PLUMING-DRAINAGE-GROUND-SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S1-T18B14-ESB196,PLUMING-WATER SUPPLY-FIRST-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB197,LIGHTING&POWER-THIRD-SHOP DRAWING SUBMITTAL,25,29.02,0,0
N7-S1-T18B14-ESB198,ELECTERICAL EMBDED IN SLAB-THIRD-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S1-T18B14-ESB199,STRUCTURE CABLING-THIRD-SHOP DRAWING SUBMITTAL,25,29.09,0,0
N7-S1-T18B14-ESB200,IP CCTV & ACCESS CONTROL-THIRD-SHOP DRAWING SUBMITTAL,25,29.09,0,0
N7-S1-T18B14-ESB201,AUDIO INTERCOM RISER DIAGRAM-THIRD-SHOP DRAWING SUBMITTAL,25,29.04,0,0
N7-S1-T18B14-ESB202,AC-SECOND-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB203,PLUMING-DRAINAGE-FIRST-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB204,PLUMING-WATER SUPPLY-SECOND-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB205,LIGHTING&POWER-ROOF-SHOP DRAWING SUBMITTAL,25,29.29,0,0
N7-S1-T18B14-ESB206,ELECTERICAL EMBDED IN SLAB-ROOF-SHOP DRAWING SUBMITTAL,7,8,0,0
N7-S1-T18B14-ESB207,STRUCTURE CABLING-ROOF-SHOP DRAWING SUBMITTAL,25,40.23,0,0
N7-S1-T18B14-ESB208,IP CCTV & ACCESS CONTROL-ROOF-SHOP DRAWING SUBMITTAL,25,40.23,0,0
N7-S1-T18B14-ESB209,AC-THIRD-SHOP DRAWING SUBMITTAL,25,29.07,0,0
N7-S1-T18B14-ESB210,PLUMING-DRAINAGE-SECOND-SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S1-T18B14-ESB211,PLUMING-WATER SUPPLY-THIRD-SHOP DRAWING SUBMITTAL,25,29.07,0,0
N7-S1-T18B14-ESB212,LIGHTING&POWER-L.ROOF-SHOP DRAWING SUBMITTAL,25,29.22,0,0
N7-S1-T18B14-ESB213,AC-ROOF-SHOP DRAWING SUBMITTAL,25,40.2,0,0
N7-S1-T18B14-ESB214,PLUMING-DRAINAGE-THIRD-SHOP DRAWING SUBMITTAL,25,29.07,0,0
N7-S1-T18B14-ESB215,PLUMING-WATER SUPPLY-ROOF-SHOP DRAWING SUBMITTAL,25,40.31,0,0
N7-S1-T18B14-ESB216,PLUMING-DRAINAGE-ROOF-SHOP DRAWING SUBMITTAL,25,40.33,0,0
N7-S1-T18B14-ESB217,LIGHTING&POWER-SECOND-SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB218,ELECTERICAL EMBDED IN SLAB-SECOND-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S1-T18B14-ESB219,STRUCTURE CABLING-SECOND-SHOP DRAWING SUBMITTAL,25,28.98,0,0
N7-S1-T18B14-ESB220,IP CCTV & ACCESS CONTROL-SECOND-SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S1-T18B14-ESB221,AUDIO INTERCOM RISER DIAGRAM-SECOND-SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S1-T18B14-ESB222,BASEMENT FLOOR SLAB (CD)-SHOP DRAWING SUBMITTAL,7,8.03,0,0
N7-S1-T18B14-ESB223,BASEMENT FLOOR SLAB (RFT)-SHOP DRAWING SUBMITTAL,7,7.99,0,0
N7-S1-T18B14-ESB224,GROUND FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,29.01,0,0
N7-S1-T18B14-ESB225,FIRST FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,29.7,0,0
N7-S1-T18B14-ESB226,SECOND FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,42.62,0,0
N7-S1-T18B14-ESB227,THIRD FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,31.91,0,0
N7-S1-T18B14-ESB228,ROOF FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,38.31,0,0
N7-S1-T18B14-ESB229,BASEMENT  FLOOR WALL FINISHING -SHOP DRAWING SUBMITTAL,25,28.99,0,0
N7-S1-T18B14-ESB230,SUB SURFACE PIPING SYSTEM-SHOP DRAWING SUBMITTAL,25,29.02,0,0
N7-S1-T18B14-ESB231,DRAINAGE & FIRE & WATER SUPPLY PIPES RISERS -SHOP DRAWING SUBMITTAL,25,29,0,0
N7-S1-T18B14-ESB232,INSPECTION CHAMPER SHOP DRAWING SUBMITTAL,25,36.87,0,0
N7-S1-T18B15-AS-AP1,Structure As Built Drawings Approval,14,16.57,0,0
N7-S1-T18B15-AS-AP2,Architectural  As Built Drawings Approval,14,16.56,0,0
N7-S1-T18B15-AS-AP3,MEP  As Built Drawings Approval,14,16.54,0,0
N7-S1-T18B15-AS-SB1,Structure As Built Drawings Submittal,14,16.56,0,0
N7-S1-T18B15-AS-SB2,Architectural  As Built Drawings Submittal,14,16.56,0,0
N7-S1-T18B15-AS-SB3,MEP  As Built Drawings Submittal,14,16.58,0,0
N7-S1-T18B15-C-1,Cold Bitumen Insulation Works For Foundation & RW (Outer Insulation),21,27.58,"276,549","363,201"
N7-S1-T18B15-C-10,Column Neck Works,7,8.02,"154,505","177,019"
N7-S1-T18B15-C-100,Right Stair Handrail,12,13.83,"31,741","36,581"
N7-S1-T18B15-C-101,First Coat - Right Stair,12,13.83,"13,964","16,094"
N7-S1-T18B15-C-102,Final Coat & Touch ups - Right Stair,9,10.36,"17,427","20,060"
N7-S1-T18B15-C-103,Marble Works for Right Stair Case,16,18.5,"73,391","84,858"
N7-S1-T18B15-C-104,Second Floor Internal Plaster Works - Preparation,14,18.12,"54,919","71,080"
N7-S1-T18B15-C-105,Aluminum Windows Fixation for Second Floor (By Other),6,7.22,0,0
N7-S1-T18B15-C-106,Painting Putty - Second Floor,12,13.83,"55,630","64,113"
N7-S1-T18B15-C-107,Second Floor Masonry Works,14,24.41,"487,867","850,630"
N7-S1-T18B15-C-108,Second Floor Internal Plaster Works - Filling,16,18.5,"136,307","157,605"
N7-S1-T18B15-C-109,First Coat - Second Floor,12,13.83,"48,676","56,099"
N7-S1-T18B15-C-11,Hatched Concrete Paving For Basement Walkways,12,13.83,"17,600","20,284"
N7-S1-T18B15-C-110,Final Coat & Touch ups - Second Floor,7,8.01,"69,537","79,570"
N7-S1-T18B15-C-111,Ceramic Wall Works - Second Floor,16,18.48,"78,372","90,520"
N7-S1-T18B15-C-112,"Toilets, Wet Areas & Terraces Insulation Works for Second Floor",20,23.16,"13,893","16,088"
N7-S1-T18B15-C-113,Wooden Doors & Accessories Installation - Second Floor,12,13.85,"591,245","682,395"
N7-S1-T18B15-C-114,Ceramic Floor Works - Second Floor,14,16.58,"29,144","34,515"
N7-S1-T18B15-C-115,Apartments HDF Fixing for Second Floor,9,10.34,"36,791","42,269"
N7-S1-T18B15-C-116,Apartments Terrazzo Tiles Under HDF for Second Floor,20,23.17,"208,482","241,526"
N7-S1-T18B15-C-117,Wooden Pergola Works - Second Floor,12,13.83,"40,268","46,408"
N7-S1-T18B15-C-118,Wooden Architraves for Openings for Second Floor,9,10.32,"107,717","123,516"
N7-S1-T18B15-C-119,Wooden Sub-Frames for Second Floor,12,13.83,"58,996","67,993"
N7-S1-T18B15-C-12,Backfilling Works Under S.O.G above MEP Works,8,9.2,"167,323","192,421"
N7-S1-T18B15-C-120,False Ceiling - Second Floor,12,13.81,"103,381","118,974"
N7-S1-T18B15-C-121,Metal Intake Doors - Second Floor,12,13.85,"23,432","27,045"
N7-S1-T18B15-C-122,Marble Flooring Works for Second Floor,18,21.21,"251,351","296,175"
N7-S1-T18B15-C-123,Marble Counter top for Bathroom for Second Floor,7,8.01,"28,697","32,838"
N7-S1-T18B15-C-124,Marble Architraves for Elevator Doors for Second Floor,12,13.83,"24,524","28,264"
N7-S1-T18B15-C-125,Public Areas Doors Fixing Temporary for apartments for Second Floor,9,10.32,"33,000","37,840"
N7-S1-T18B15-C-126,Corridor Marble Flooring for Second Floor,12,13.82,"98,548","113,495"
N7-S1-T18B15-C-127,False Ceiling - Public Areas Second Floor,12,13.84,"37,790","43,585"
N7-S1-T18B15-C-128,Painting Putty - Public Areas Second Floor,12,13.83,"6,962","8,023"
N7-S1-T18B15-C-129,First Coat - Public Areas Second Floor,17,19.67,"31,327","36,248"
N7-S1-T18B15-C-13,Removal of RC Slab Formwork - Basement Floor,12,12,0,0
N7-S1-T18B15-C-130,Final Coat & Touch ups - Public Areas Second Floor,9,10.34,"31,327","35,992"
N7-S1-T18B15-C-131,First Floor Internal Plaster Works - Preparation,14,18.09,"54,919","70,963"
N7-S1-T18B15-C-132,Aluminum Windows Fixation for First Floor (By Other),6,7.21,0,0
N7-S1-T18B15-C-133,Painting Putty - First Floor,12,13.88,"55,630","64,345"
N7-S1-T18B15-C-134,First Floor Masonry Works,14,18.6,"487,867","648,166"
N7-S1-T18B15-C-135,First Floor Internal Plaster Works - Filling,14,23.32,"136,307","227,048"
N7-S1-T18B15-C-136,First Coat - First Floor,14,16.55,"48,676","57,542"
N7-S1-T18B15-C-137,Final Coat & Touch ups - First Floor,7,8,"69,537","79,471"
N7-S1-T18B15-C-138,Ceramic Wall Works - First Floor,16,18.49,"78,372","90,569"
N7-S1-T18B15-C-139,"Toilets, Wet Areas & Terraces Insulation Works for First Floor",20,32.05,"13,893","22,263"
N7-S1-T18B15-C-14,Basement Slab Works,20,23.16,"1,708,938","1,978,950"
N7-S1-T18B15-C-140,Wooden Doors & Accessories Installation - First Floor,12,13.83,"591,245","681,409"
N7-S1-T18B15-C-141,Ceramic Floor Works - First Floor,14,16.55,"29,144","34,452"
N7-S1-T18B15-C-142,Apartments HDF Fixing for First Floor,8,9.17,"36,791","42,172"
N7-S1-T18B15-C-143,Apartments Terrazzo Tiles Under HDF for First Floor,20,23.15,"208,482","241,318"
N7-S1-T18B15-C-144,Wooden Pergola Works - First Floor,12,13.82,"40,268","46,375"
N7-S1-T18B15-C-145,Wooden Architraves for Openings for First Floor,9,10.35,"107,717","123,875"
N7-S1-T18B15-C-146,Wooden Sub-Frames for First Floor,12,17.11,"58,996","84,119"
N7-S1-T18B15-C-147,Metal Intake Doors - First Floor,12,13.82,"23,432","26,986"
N7-S1-T18B15-C-148,Marble Flooring Works for First Floor,18,21.23,"251,351","296,454"
N7-S1-T18B15-C-149,Marble Counter top for Bathroom for First Floor,7,8.01,"28,697","32,838"
N7-S1-T18B15-C-15,Removal of RC Slab Formwork - First Floor,12,12,0,0
N7-S1-T18B15-C-150,False Ceiling - First Floor,18,21.22,"103,381","121,874"
N7-S1-T18B15-C-151,Marble Architraves for Elevator Doors for First Floor,12,13.85,"24,524","28,305"
N7-S1-T18B15-C-152,Public Areas Doors Fixing Temporary for apartments for First Floor,9,10.31,"33,000","37,803"
N7-S1-T18B15-C-153,Corridor Marble Flooring for First Floor,14,16.56,"98,548","116,569"
N7-S1-T18B15-C-154,False Ceiling - Public Areas First Floor,16,18.49,"37,790","43,671"
N7-S1-T18B15-C-155,Painting Putty - Public Areas First Floor,12,13.89,"6,962","8,058"
N7-S1-T18B15-C-156,First Coat - Public Areas First Floor,17,19.65,"31,327","36,211"
N7-S1-T18B15-C-157,Final Coat & Touch ups - Public Areas First Floor,9,10.36,"31,327","36,061"
N7-S1-T18B15-C-158,Third Floor Internal Plaster Works - Preparation,12,13.84,"54,919","63,340"
N7-S1-T18B15-C-159,Aluminum Windows Fixation for Third Floor (By Other),6,7.24,0,0
N7-S1-T18B15-C-16,First Floor Columns Works,12,13.84,"281,913","325,140"
N7-S1-T18B15-C-160,Painting Putty - Third Floor,12,13.83,"55,630","64,113"
N7-S1-T18B15-C-161,Third Floor Masonry Works,14,16.49,"487,867","574,637"
N7-S1-T18B15-C-162,Third Floor Internal Plaster Works - Filling,14,16.57,"137,954","163,279"
N7-S1-T18B15-C-163,First Coat - Third Floor,12,13.83,"48,676","56,099"
N7-S1-T18B15-C-164,Final Coat & Touch ups - Third Floor,7,8.01,"69,537","79,570"
N7-S1-T18B15-C-165,Ceramic Wall Works - Third Floor,16,18.49,"78,372","90,569"
N7-S1-T18B15-C-166,"Toilets, Wet Areas & Terraces Insulation Works for Third Floor",20,23.18,"13,893","16,102"
N7-S1-T18B15-C-167,Wooden Doors & Accessories Installation - Third Floor,9,10.35,"591,245","679,931"
N7-S1-T18B15-C-168,Ceramic Floor Works - Third Floor,13,15,"29,144","33,628"
N7-S1-T18B15-C-169,Apartments HDF Fixing for Third Floor,9,10.35,"36,791","42,310"
N7-S1-T18B15-C-17,First Floor Slab Works,20,27.26,"1,106,725","1,508,467"
N7-S1-T18B15-C-170,Apartments Terrazzo Tiles Under HDF for Third Floor,14,16.55,"208,482","246,455"
N7-S1-T18B15-C-171,Wooden Pergola Works - Third Floor,7,7.99,"120,803","137,887"
N7-S1-T18B15-C-172,Wooden Architraves for Openings for Third Floor,7,8.01,"107,717","123,259"
N7-S1-T18B15-C-173,Wooden Sub-Frames for Third Floor,7,8.02,"58,996","67,593"
N7-S1-T18B15-C-174,False Ceiling - Third Floor,12,13.85,"103,381","119,319"
N7-S1-T18B15-C-175,Metal Intake Doors - Third Floor,10,11.89,"23,432","27,861"
N7-S1-T18B15-C-176,Marble Flooring Works for Third Floor,18,21.22,"251,351","296,314"
N7-S1-T18B15-C-177,Marble Counter top for Bathroom for Third Floor,7,8,"28,697","32,797"
N7-S1-T18B15-C-178,Marble Architraves for Elevator Doors for Third Floor,12,13.82,"24,524","28,244"
N7-S1-T18B15-C-179,Public Areas Doors Fixing for Temporary for apartments Third Floor,9,10.34,"33,000","37,913"
N7-S1-T18B15-C-18,Removal of RC Slab Formwork - Second Floor,12,12,0,0
N7-S1-T18B15-C-180,Corridor Marble Flooring for Third Floor,12,13.82,"98,548","113,495"
N7-S1-T18B15-C-181,False Ceiling - Public Areas Third Floor,15,17.33,"37,723","43,582"
N7-S1-T18B15-C-182,Painting Putty - Public Areas Third Floor,12,13.82,"6,962","8,017"
N7-S1-T18B15-C-183,First Coat - Public Areas Third Floor,15,17.33,"31,327","36,194"
N7-S1-T18B15-C-184,Final Coat & Touch ups - Public Areas Third Floor,7,7.99,"31,327","35,758"
N7-S1-T18B15-C-185,External Plaster for Facades Works - Preparation,11,12.67,"101,565","116,985"
N7-S1-T18B15-C-186,External Plaster for Facades Works - Filling,14,16.56,"236,986","280,321"
N7-S1-T18B15-C-187,Dry Mix Works - Facades,17,19.68,"210,955","244,211"
N7-S1-T18B15-C-188,Aluminum Louvers For Elevations,12,13.82,"549,227","632,527"
N7-S1-T18B15-C-189,Aluminum Metal Louvers For Slab Openings,12,13.82,"264,083","304,136"
N7-S1-T18B15-C-19,Second Floor Columns Works,12,21.38,"281,913","502,276"
N7-S1-T18B15-C-190,Stainless Steel Building Logo,4,4.5,"41,120","46,260"
N7-S1-T18B15-C-191,External Wire Mesh,9,10.32,"18,040","20,686"
N7-S1-T18B15-C-192,Steel Handrails For Terraces & Windows,10,11.88,"288,084","342,244"
N7-S1-T18B15-C-193,Marble & Sornaga-Split Face Works For Facades,12,13.83,"1,651,115","1,902,909"
N7-S1-T18B15-C-194,Marble Works Beneath Handrails & Windows,10,11.9,"57,944","68,954"
N7-S1-T18B15-C-195,Dry Mix Works for Ducts,21,24.34,"17,819","20,652"
N7-S1-T18B15-C-196,Plaster Preparation Works for Ducts,18,21.25,"2,687","3,172"
N7-S1-T18B15-C-197,Plaster Filling Works for Ducts,21,24.32,"8,956","10,372"
N7-S1-T18B15-C-198,Metal Cover For Ducts,10,11.87,"57,909","68,738"
N7-S1-T18B15-C-199,Electrical Risers Wiring Works,30,35.2,"396,800","465,579"
N7-S1-T18B15-C-2,Masonry Works Under S.O.G,5,5.63,"21,194","23,864"
N7-S1-T18B15-C-20,Second Floor Slab Works,20,24.63,"1,106,936","1,363,192"
N7-S1-T18B15-C-200,1st Fix Electrical Works - Basement Floor,12,14.44,"152,826","183,901"
N7-S1-T18B15-C-201,1st Fix Electrical Works - Ground Floor,12,15.52,"171,817","222,216"
N7-S1-T18B15-C-202,1st Fix Electrical Works - Roof Floor,5,5.67,"166,117","188,376"
N7-S1-T18B15-C-203,1st Fix Electrical Works - First Floor,12,16.91,"171,817","242,119"
N7-S1-T18B15-C-204,1st Fix Electrical Works - Second Floor,12,13.82,"171,817","197,876"
N7-S1-T18B15-C-205,1st Fix Electrical Works - Third Floor,12,13.82,"171,817","197,876"
N7-S1-T18B15-C-206,Wiring Works for Basement Floor,14,16.55,"150,884","178,367"
N7-S1-T18B15-C-207,Lighting Fixtures & Wiring Devices Work for Basement Floor,12,13.84,"9,270","10,692"
N7-S1-T18B15-C-208,Panel Board for Basement Floor,25,29,"293,582","340,555"
N7-S1-T18B15-C-209,Wiring Works for Ground Floor,14,16.56,"632,255","747,868"
N7-S1-T18B15-C-21,Removal of RC Slab Formwork - Third Floor,12,12,0,0
N7-S1-T18B15-C-210,Lighting Fixtures & Wiring Devices Work for Ground Floor,12,13.84,"196,368","226,478"
N7-S1-T18B15-C-211,Appartment Panel Board for Ground Floor,19,21.99,"182,310","211,000"
N7-S1-T18B15-C-212,Wiring Works for Roof Floor,7,8.01,"150,884","172,655"
N7-S1-T18B15-C-213,Lighting Fixtures & Wiring Devices Work for Roof Floor,5,5.68,"9,270","10,531"
N7-S1-T18B15-C-214,Wiring Works for First Floor,14,16.56,"632,255","747,868"
N7-S1-T18B15-C-215,Lighting Fixtures & Wiring Devices Work for First Floor,12,13.83,"196,368","226,314"
N7-S1-T18B15-C-216,Appartment Panel Board for First Floor,19,21.99,"182,310","211,000"
N7-S1-T18B15-C-217,Wiring Works for Second Floor,7,7.99,"632,255","721,674"
N7-S1-T18B15-C-218,Lighting Fixtures & Wiring Devices Work for Second Floor,12,13.85,"196,368","226,642"
N7-S1-T18B15-C-219,Appartment Panel Board for Second Floor,19,22.02,"182,310","211,288"
N7-S1-T18B15-C-22,Third Floor Columns Works,12,18.04,"281,913","423,810"
N7-S1-T18B15-C-220,Wiring Works for Third Floor,7,7.99,"632,255","721,674"
N7-S1-T18B15-C-221,Lighting Fixtures & Wiring Devices Work for Third Floor,12,13.84,"196,368","226,478"
N7-S1-T18B15-C-222,Appartment Panel Board for Third Floor,19,22,"182,310","211,096"
N7-S1-T18B15-C-223,Pumps Installation,25,28.99,"1,047,250","1,214,391"
N7-S1-T18B15-C-224,Inspection Chambers & Gully Traps,24,27.83,"129,273","149,902"
N7-S1-T18B15-C-225,Underground Plumbing,10,11.88,"193,002","229,287"
N7-S1-T18B15-C-226,Drainage & Fire & Water Supply Pipes Risers,14,16.55,"524,831","620,425"
N7-S1-T18B15-C-227,Drainage & Water Supply Pipes First Fix for Basement Floor,17,24.8,"575,796","839,985"
N7-S1-T18B15-C-228,Drainage & Water Supply Pipes First Fix for Third Floor,17,19.66,"111,359","128,784"
N7-S1-T18B15-C-229,Drainage & Water Supply Pipes First Fix for Ground Floor,17,24.74,"111,359","162,060"
N7-S1-T18B15-C-23,Third Floor Slab Works,20,31.58,"1,106,936","1,747,852"
N7-S1-T18B15-C-230,Drainage & Water Supply Pipes First Fix for First Floor,17,22.82,"111,359","149,483"
N7-S1-T18B15-C-231,Drainage & Water Supply Pipes First Fix for Second Floor,17,21.18,"111,359","138,741"
N7-S1-T18B15-C-232,Electric Water Heaters Installation for Basement Floor,15,17.32,"120,873","139,568"
N7-S1-T18B15-C-233,Sanitary Fixtures and Accessories for Basement Floor,15,17.35,"111,038","128,434"
N7-S1-T18B15-C-234,Rain Gutter,5,5.66,"26,514","30,014"
N7-S1-T18B15-C-235,Sanitary Fixtures and Accessories for First Floor,7,7.99,"114,067","130,200"
N7-S1-T18B15-C-236,Electric Water Heaters Installation for First Floor,7,8,"47,610","54,411"
N7-S1-T18B15-C-237,Sanitary Fixtures and Accessories for Ground Floor,7,7.99,"114,067","130,200"
N7-S1-T18B15-C-238,Electric Water Heaters Installation for Ground Floor,7,7.99,"47,610","54,343"
N7-S1-T18B15-C-239,Sanitary Fixtures and Accessories for Second Floor,7,8,"114,067","130,363"
N7-S1-T18B15-C-24,RC Cooping for Roof Floor,5,5.68,"50,454","57,316"
N7-S1-T18B15-C-240,Electric Water Heaters Installation for Second Floor,7,7.99,"47,610","54,343"
N7-S1-T18B15-C-241,Sanitary Fixtures and Accessories for Third Floor,7,8,"114,067","130,363"
N7-S1-T18B15-C-242,Electric Water Heaters Installation for Third Floor,7,7.99,"47,610","54,343"
N7-S1-T18B15-C-243,HVAC First Fix for Basement Floor,18,23.31,"47,339","61,304"
N7-S1-T18B15-C-244,HVAC First Fix for Roof Floor,15,17.33,"47,339","54,693"
N7-S1-T18B15-C-245,HVAC First Fix for Ground Floor,18,30.65,"47,339","80,608"
N7-S1-T18B15-C-246,HVAC First Fix for Second Floor,18,21.22,"47,339","55,808"
N7-S1-T18B15-C-247,HVAC First Fix for Third Floor,18,21.22,"47,339","55,808"
N7-S1-T18B15-C-248,HVAC First Fix for First Floor,18,21.26,"47,339","55,913"
N7-S1-T18B15-C-249,HVAC Second Fix for Basement Floor,19,22,"534,288","618,649"
N7-S1-T18B15-C-25,Removal of RC Slab Formwork - Roof Floor,7,7,0,0
N7-S1-T18B15-C-250,HVAC Second Fix for Ground Floor,19,21.99,"534,288","618,368"
N7-S1-T18B15-C-251,HVAC Second Fix for Roof Floor,19,21.97,"534,288","617,806"
N7-S1-T18B15-C-252,HVAC Second Fix for First Floor,19,21.99,"534,394","618,491"
N7-S1-T18B15-C-253,HVAC Second Fix for Second Floor,18,21.2,"534,330","629,322"
N7-S1-T18B15-C-254,HVAC Second Fix for Third Floor,18,21.21,"534,394","629,694"
N7-S1-T18B15-C-255,Low Current System First Fix for Basement Floor,7,8.17,"175,015","204,268"
N7-S1-T18B15-C-256,Low Current System First Fix for Ground Floor,7,9.38,"85,892","115,096"
N7-S1-T18B15-C-257,Low Current System First Fix for Roof Floor,7,8.02,"86,462","99,061"
N7-S1-T18B15-C-258,Low Current System First Fix for First Floor,7,9.76,"85,892","119,759"
N7-S1-T18B15-C-259,Low Current System First Fix for Second Floor,7,8,"85,892","98,163"
N7-S1-T18B15-C-26,Roof Floor Columns Works,10,12.09,"165,587","200,195"
N7-S1-T18B15-C-260,Low Current System First Fix for Third Floor,7,8,"85,892","98,163"
N7-S1-T18B15-C-261,Low Current System Second Fix for Basement Floor,10,11.92,"437,777","521,831"
N7-S1-T18B15-C-262,Low Current System Second Fix for Ground Floor,10,11.91,"252,446","300,663"
N7-S1-T18B15-C-263,Low Current System Second Fix for Roof Floor,10,11.87,"254,801","302,449"
N7-S1-T18B15-C-264,Low Current System Second Fix for Third Floor,10,11.88,"254,801","302,704"
N7-S1-T18B15-C-265,Low Current System Second Fix for First Floor,10,11.91,"258,667","308,072"
N7-S1-T18B15-C-266,Low Current System Second Fix for Second Floor,10,11.89,"256,052","304,445"
N7-S1-T18B15-C-267,Snagging,30,35.84,0,0
N7-S1-T18B15-C-268,Sub Surface Piping Works & Backfilling,30,35.16,"133,246","156,165"
N7-S1-T18B15-C-27,Roof Floor Slab Works,10,11.86,"706,092","837,425"
N7-S1-T18B15-C-270,Install Scaffolding For Facades,6,7.22,0,0
N7-S1-T18B15-C-271,Excavation For Sump Pits And Elevator Pits,15,17.76,"5,857","6,934"
N7-S1-T18B15-C-272,Wooden pergola Works - Roof Floor,7,8.01,"216,117","247,300"
N7-S1-T18B15-C-273,Wooden Louvers Works - Ground Floor,12,13.84,"158,865","183,224"
N7-S1-T18B15-C-274,Gravel Pit Works - Ground Floor,6,7.21,"7,295","8,767"
N7-S1-T18B15-C-275,Gravel Pit Works - First Floor,6,7.22,"1,482","1,784"
N7-S1-T18B15-C-276,Gravel Pit Works - Second Floor,6,7.24,"1,447","1,747"
N7-S1-T18B15-C-277,Gravel Pit Works - Third Floor,5,5.65,"1,447","1,636"
N7-S1-T18B15-C-278,Metal Doors & Accessories Installation - Roof Floor,6,7.21,"74,750","89,825"
N7-S1-T18B15-C-279,Metal Doors & Accessories Installation - Basement Floor,6,7.21,"50,000","60,083"
N7-S1-T18B15-C-28,Removal of RC Slab Formwork - Ground Floor,12,12,0,0
N7-S1-T18B15-C-280,Entrance Counter Works - Ground Floor,18,21.23,"10,235","12,072"
N7-S1-T18B15-C-281,Expansion Joint Installation Basement Floor,12,13.85,"7,875","9,089"
N7-S1-T18B15-C-282,Expansion Joint Installation - Roof Floor,12,13.82,"7,875","9,069"
N7-S1-T18B15-C-283,"Public Area, Apartments Finishing 1st Stage Finish Date",0,0,0,0
N7-S1-T18B15-C-284,Block Finish Date - Apartments Finishing 2nd Stage (Fine Finishing),0,0,0,0
N7-S1-T18B15-C-285,Terrazzo&Ceramic Tiles Fixing for Upper Roof Floor,12,13.83,"14,916","17,191"
N7-S1-T18B15-C-286,Ceramic Works For Public Areas - Ground Floor,12,20.86,"3,081","5,355"
N7-S1-T18B15-C-287,Ceramic Works For Public Areas  - First Floor,12,13.9,574,665
N7-S1-T18B15-C-288,Ceramic Works For Public Areas  - Second Floor,12,13.84,574,662
N7-S1-T18B15-C-289,Ceramic Works For Public Areas - Third Floor,12,13.82,574,661
N7-S1-T18B15-C-29,Ground Floor Columns Works,12,13.85,"281,913","325,375"
N7-S1-T18B15-C-290,Earthing System,30,35.23,"172,985","203,142"
N7-S1-T18B15-C-291,Backfilling Around RW (By Others),30,45.28,0,0
N7-S1-T18B15-C-292,Fire Extinguishers,12,13.84,"10,683","12,322"
N7-S1-T18B15-C-293,Fire Hoses Installation,21,24.34,"108,263","125,482"
